,LDA Model,Params,Time Elapsed,Coherence,Perplexity,Topics
314,GensimLDA,"{'chunksize': 2000, 'num_topics': 10, 'alpha': 0.6, 'eta': 'symmetric', 'random_state': 100}",0 days 00:00:19.970603,0.390011487,-5.766300878,"[(0, '0.050*""today"" + 0.037*""age"" + 0.032*""appointment"" + 0.031*""people"" + 0.026*""group"" + 0.022*""here"" + 0.022*""workers"" + 0.021*""state"" + 0.021*""years"" + 0.019*""think""'), (1, '0.097*""cases"" + 0.075*""new"" + 0.046*""deaths"" + 0.039*""total"" + 0.037*""death"" + 0.024*""health"" + 0.023*""tested"" + 0.022*""going"" + 0.021*""reports"" + 0.020*""positive""'), (2, '0.134*""india"" + 0.034*""country"" + 0.024*""modi"" + 0.021*""adults"" + 0.020*""vax"" + 0.020*""russia"" + 0.019*""drive"" + 0.019*""sputnik"" + 0.018*""sites"" + 0.018*""trump""'), (3, '0.068*""use"" + 0.055*""emergency"" + 0.046*""pfizer"" + 0.041*""variants"" + 0.036*""virus"" + 0.034*""study"" + 0.026*""mrna"" + 0.023*""children"" + 0.021*""health"" + 0.020*""now""'), (4, '0.052*""fake"" + 0.052*""die"" + 0.051*""you"" + 0.050*""wait"" + 0.046*""usa"" + 0.042*""company"" + 0.042*""immunity"" + 0.042*""medicine"" + 0.038*""humanity"" + 0.038*""cure""'), (5, '0.057*""dose"" + 0.038*""second"" + 0.029*""new"" + 0.028*""fully"" + 0.027*""received"" + 0.025*""need"" + 0.025*""people"" + 0.024*""mask"" + 0.023*""pfizer"" + 0.021*""astrazeneca""'), (6, '0.204*""available"" + 0.178*""appointments"" + 0.170*""near"" + 0.166*""cvs"" + 0.019*""lack"" + 0.017*""rate"" + 0.017*""check"" + 0.016*""future"" + 0.015*""food"" + 0.011*""fact""'), (7, '0.074*""people"" + 0.023*""getting"" + 0.020*""time"" + 0.020*""pandemic"" + 0.020*""situation"" + 0.017*""nation"" + 0.016*""days"" + 0.016*""virus"" + 0.014*""year"" + 0.014*""americans""'), (8, '0.123*""doses"" + 0.061*""news"" + 0.054*""million"" + 0.043*""canada"" + 0.042*""administered"" + 0.032*""doctor"" + 0.031*""anti"" + 0.030*""population"" + 0.026*""dies"" + 0.023*""centre""'), (9, '0.238*""sign"" + 0.045*""moderna"" + 0.042*""johnson"" + 0.027*""health"" + 0.026*""county"" + 0.025*""cdc"" + 0.025*""australia"" + 0.022*""says"" + 0.019*""access"" + 0.018*""passed""')]"
315,GensimLDA,"{'chunksize': 2000, 'num_topics': 10, 'alpha': 'symmetric', 'eta': 0.1, 'random_state': 100}",0 days 00:00:19.900796,0.390011487,-5.766300878,"[(0, '0.050*""today"" + 0.037*""age"" + 0.032*""appointment"" + 0.031*""people"" + 0.026*""group"" + 0.022*""here"" + 0.022*""workers"" + 0.021*""state"" + 0.021*""years"" + 0.019*""think""'), (1, '0.097*""cases"" + 0.075*""new"" + 0.046*""deaths"" + 0.039*""total"" + 0.037*""death"" + 0.024*""health"" + 0.023*""tested"" + 0.022*""going"" + 0.021*""reports"" + 0.020*""positive""'), (2, '0.134*""india"" + 0.034*""country"" + 0.024*""modi"" + 0.021*""adults"" + 0.020*""vax"" + 0.020*""russia"" + 0.019*""drive"" + 0.019*""sputnik"" + 0.018*""sites"" + 0.018*""trump""'), (3, '0.068*""use"" + 0.055*""emergency"" + 0.046*""pfizer"" + 0.041*""variants"" + 0.036*""virus"" + 0.034*""study"" + 0.026*""mrna"" + 0.023*""children"" + 0.021*""health"" + 0.020*""now""'), (4, '0.052*""fake"" + 0.052*""die"" + 0.051*""you"" + 0.050*""wait"" + 0.046*""usa"" + 0.042*""company"" + 0.042*""immunity"" + 0.042*""medicine"" + 0.038*""humanity"" + 0.038*""cure""'), (5, '0.057*""dose"" + 0.038*""second"" + 0.029*""new"" + 0.028*""fully"" + 0.027*""received"" + 0.025*""need"" + 0.025*""people"" + 0.024*""mask"" + 0.023*""pfizer"" + 0.021*""astrazeneca""'), (6, '0.204*""available"" + 0.178*""appointments"" + 0.170*""near"" + 0.166*""cvs"" + 0.019*""lack"" + 0.017*""rate"" + 0.017*""check"" + 0.016*""future"" + 0.015*""food"" + 0.011*""fact""'), (7, '0.074*""people"" + 0.023*""getting"" + 0.020*""time"" + 0.020*""pandemic"" + 0.020*""situation"" + 0.017*""nation"" + 0.016*""days"" + 0.016*""virus"" + 0.014*""year"" + 0.014*""americans""'), (8, '0.123*""doses"" + 0.061*""news"" + 0.054*""million"" + 0.043*""canada"" + 0.042*""administered"" + 0.032*""doctor"" + 0.031*""anti"" + 0.030*""population"" + 0.026*""dies"" + 0.023*""centre""'), (9, '0.238*""sign"" + 0.045*""moderna"" + 0.042*""johnson"" + 0.027*""health"" + 0.026*""county"" + 0.025*""cdc"" + 0.025*""australia"" + 0.022*""says"" + 0.019*""access"" + 0.018*""passed""')]"
316,GensimLDA,"{'chunksize': 2000, 'num_topics': 10, 'alpha': 'symmetric', 'eta': 0.3, 'random_state': 100}",0 days 00:00:19.716695,0.390011487,-5.766300878,"[(0, '0.050*""today"" + 0.037*""age"" + 0.032*""appointment"" + 0.031*""people"" + 0.026*""group"" + 0.022*""here"" + 0.022*""workers"" + 0.021*""state"" + 0.021*""years"" + 0.019*""think""'), (1, '0.097*""cases"" + 0.075*""new"" + 0.046*""deaths"" + 0.039*""total"" + 0.037*""death"" + 0.024*""health"" + 0.023*""tested"" + 0.022*""going"" + 0.021*""reports"" + 0.020*""positive""'), (2, '0.134*""india"" + 0.034*""country"" + 0.024*""modi"" + 0.021*""adults"" + 0.020*""vax"" + 0.020*""russia"" + 0.019*""drive"" + 0.019*""sputnik"" + 0.018*""sites"" + 0.018*""trump""'), (3, '0.068*""use"" + 0.055*""emergency"" + 0.046*""pfizer"" + 0.041*""variants"" + 0.036*""virus"" + 0.034*""study"" + 0.026*""mrna"" + 0.023*""children"" + 0.021*""health"" + 0.020*""now""'), (4, '0.052*""fake"" + 0.052*""die"" + 0.051*""you"" + 0.050*""wait"" + 0.046*""usa"" + 0.042*""company"" + 0.042*""immunity"" + 0.042*""medicine"" + 0.038*""humanity"" + 0.038*""cure""'), (5, '0.057*""dose"" + 0.038*""second"" + 0.029*""new"" + 0.028*""fully"" + 0.027*""received"" + 0.025*""need"" + 0.025*""people"" + 0.024*""mask"" + 0.023*""pfizer"" + 0.021*""astrazeneca""'), (6, '0.204*""available"" + 0.178*""appointments"" + 0.170*""near"" + 0.166*""cvs"" + 0.019*""lack"" + 0.017*""rate"" + 0.017*""check"" + 0.016*""future"" + 0.015*""food"" + 0.011*""fact""'), (7, '0.074*""people"" + 0.023*""getting"" + 0.020*""time"" + 0.020*""pandemic"" + 0.020*""situation"" + 0.017*""nation"" + 0.016*""days"" + 0.016*""virus"" + 0.014*""year"" + 0.014*""americans""'), (8, '0.123*""doses"" + 0.061*""news"" + 0.054*""million"" + 0.043*""canada"" + 0.042*""administered"" + 0.032*""doctor"" + 0.031*""anti"" + 0.030*""population"" + 0.026*""dies"" + 0.023*""centre""'), (9, '0.238*""sign"" + 0.045*""moderna"" + 0.042*""johnson"" + 0.027*""health"" + 0.026*""county"" + 0.025*""cdc"" + 0.025*""australia"" + 0.022*""says"" + 0.019*""access"" + 0.018*""passed""')]"
317,GensimLDA,"{'chunksize': 2000, 'num_topics': 10, 'alpha': 'symmetric', 'eta': 0.6, 'random_state': 100}",0 days 00:00:19.754724,0.390011487,-5.766300878,"[(0, '0.050*""today"" + 0.037*""age"" + 0.032*""appointment"" + 0.031*""people"" + 0.026*""group"" + 0.022*""here"" + 0.022*""workers"" + 0.021*""state"" + 0.021*""years"" + 0.019*""think""'), (1, '0.097*""cases"" + 0.075*""new"" + 0.046*""deaths"" + 0.039*""total"" + 0.037*""death"" + 0.024*""health"" + 0.023*""tested"" + 0.022*""going"" + 0.021*""reports"" + 0.020*""positive""'), (2, '0.134*""india"" + 0.034*""country"" + 0.024*""modi"" + 0.021*""adults"" + 0.020*""vax"" + 0.020*""russia"" + 0.019*""drive"" + 0.019*""sputnik"" + 0.018*""sites"" + 0.018*""trump""'), (3, '0.068*""use"" + 0.055*""emergency"" + 0.046*""pfizer"" + 0.041*""variants"" + 0.036*""virus"" + 0.034*""study"" + 0.026*""mrna"" + 0.023*""children"" + 0.021*""health"" + 0.020*""now""'), (4, '0.052*""fake"" + 0.052*""die"" + 0.051*""you"" + 0.050*""wait"" + 0.046*""usa"" + 0.042*""company"" + 0.042*""immunity"" + 0.042*""medicine"" + 0.038*""humanity"" + 0.038*""cure""'), (5, '0.057*""dose"" + 0.038*""second"" + 0.029*""new"" + 0.028*""fully"" + 0.027*""received"" + 0.025*""need"" + 0.025*""people"" + 0.024*""mask"" + 0.023*""pfizer"" + 0.021*""astrazeneca""'), (6, '0.204*""available"" + 0.178*""appointments"" + 0.170*""near"" + 0.166*""cvs"" + 0.019*""lack"" + 0.017*""rate"" + 0.017*""check"" + 0.016*""future"" + 0.015*""food"" + 0.011*""fact""'), (7, '0.074*""people"" + 0.023*""getting"" + 0.020*""time"" + 0.020*""pandemic"" + 0.020*""situation"" + 0.017*""nation"" + 0.016*""days"" + 0.016*""virus"" + 0.014*""year"" + 0.014*""americans""'), (8, '0.123*""doses"" + 0.061*""news"" + 0.054*""million"" + 0.043*""canada"" + 0.042*""administered"" + 0.032*""doctor"" + 0.031*""anti"" + 0.030*""population"" + 0.026*""dies"" + 0.023*""centre""'), (9, '0.238*""sign"" + 0.045*""moderna"" + 0.042*""johnson"" + 0.027*""health"" + 0.026*""county"" + 0.025*""cdc"" + 0.025*""australia"" + 0.022*""says"" + 0.019*""access"" + 0.018*""passed""')]"
318,GensimLDA,"{'chunksize': 2000, 'num_topics': 10, 'alpha': 'symmetric', 'eta': 0.9, 'random_state': 100}",0 days 00:00:20.147386,0.390011487,-5.766300878,"[(0, '0.050*""today"" + 0.037*""age"" + 0.032*""appointment"" + 0.031*""people"" + 0.026*""group"" + 0.022*""here"" + 0.022*""workers"" + 0.021*""state"" + 0.021*""years"" + 0.019*""think""'), (1, '0.097*""cases"" + 0.075*""new"" + 0.046*""deaths"" + 0.039*""total"" + 0.037*""death"" + 0.024*""health"" + 0.023*""tested"" + 0.022*""going"" + 0.021*""reports"" + 0.020*""positive""'), (2, '0.134*""india"" + 0.034*""country"" + 0.024*""modi"" + 0.021*""adults"" + 0.020*""vax"" + 0.020*""russia"" + 0.019*""drive"" + 0.019*""sputnik"" + 0.018*""sites"" + 0.018*""trump""'), (3, '0.068*""use"" + 0.055*""emergency"" + 0.046*""pfizer"" + 0.041*""variants"" + 0.036*""virus"" + 0.034*""study"" + 0.026*""mrna"" + 0.023*""children"" + 0.021*""health"" + 0.020*""now""'), (4, '0.052*""fake"" + 0.052*""die"" + 0.051*""you"" + 0.050*""wait"" + 0.046*""usa"" + 0.042*""company"" + 0.042*""immunity"" + 0.042*""medicine"" + 0.038*""humanity"" + 0.038*""cure""'), (5, '0.057*""dose"" + 0.038*""second"" + 0.029*""new"" + 0.028*""fully"" + 0.027*""received"" + 0.025*""need"" + 0.025*""people"" + 0.024*""mask"" + 0.023*""pfizer"" + 0.021*""astrazeneca""'), (6, '0.204*""available"" + 0.178*""appointments"" + 0.170*""near"" + 0.166*""cvs"" + 0.019*""lack"" + 0.017*""rate"" + 0.017*""check"" + 0.016*""future"" + 0.015*""food"" + 0.011*""fact""'), (7, '0.074*""people"" + 0.023*""getting"" + 0.020*""time"" + 0.020*""pandemic"" + 0.020*""situation"" + 0.017*""nation"" + 0.016*""days"" + 0.016*""virus"" + 0.014*""year"" + 0.014*""americans""'), (8, '0.123*""doses"" + 0.061*""news"" + 0.054*""million"" + 0.043*""canada"" + 0.042*""administered"" + 0.032*""doctor"" + 0.031*""anti"" + 0.030*""population"" + 0.026*""dies"" + 0.023*""centre""'), (9, '0.238*""sign"" + 0.045*""moderna"" + 0.042*""johnson"" + 0.027*""health"" + 0.026*""county"" + 0.025*""cdc"" + 0.025*""australia"" + 0.022*""says"" + 0.019*""access"" + 0.018*""passed""')]"
319,GensimLDA,"{'chunksize': 2000, 'num_topics': 10, 'alpha': 'symmetric', 'eta': 'symmetric', 'random_state': 100}",0 days 00:00:20.034634,0.390011487,-5.766300878,"[(0, '0.050*""today"" + 0.037*""age"" + 0.032*""appointment"" + 0.031*""people"" + 0.026*""group"" + 0.022*""here"" + 0.022*""workers"" + 0.021*""state"" + 0.021*""years"" + 0.019*""think""'), (1, '0.097*""cases"" + 0.075*""new"" + 0.046*""deaths"" + 0.039*""total"" + 0.037*""death"" + 0.024*""health"" + 0.023*""tested"" + 0.022*""going"" + 0.021*""reports"" + 0.020*""positive""'), (2, '0.134*""india"" + 0.034*""country"" + 0.024*""modi"" + 0.021*""adults"" + 0.020*""vax"" + 0.020*""russia"" + 0.019*""drive"" + 0.019*""sputnik"" + 0.018*""sites"" + 0.018*""trump""'), (3, '0.068*""use"" + 0.055*""emergency"" + 0.046*""pfizer"" + 0.041*""variants"" + 0.036*""virus"" + 0.034*""study"" + 0.026*""mrna"" + 0.023*""children"" + 0.021*""health"" + 0.020*""now""'), (4, '0.052*""fake"" + 0.052*""die"" + 0.051*""you"" + 0.050*""wait"" + 0.046*""usa"" + 0.042*""company"" + 0.042*""immunity"" + 0.042*""medicine"" + 0.038*""humanity"" + 0.038*""cure""'), (5, '0.057*""dose"" + 0.038*""second"" + 0.029*""new"" + 0.028*""fully"" + 0.027*""received"" + 0.025*""need"" + 0.025*""people"" + 0.024*""mask"" + 0.023*""pfizer"" + 0.021*""astrazeneca""'), (6, '0.204*""available"" + 0.178*""appointments"" + 0.170*""near"" + 0.166*""cvs"" + 0.019*""lack"" + 0.017*""rate"" + 0.017*""check"" + 0.016*""future"" + 0.015*""food"" + 0.011*""fact""'), (7, '0.074*""people"" + 0.023*""getting"" + 0.020*""time"" + 0.020*""pandemic"" + 0.020*""situation"" + 0.017*""nation"" + 0.016*""days"" + 0.016*""virus"" + 0.014*""year"" + 0.014*""americans""'), (8, '0.123*""doses"" + 0.061*""news"" + 0.054*""million"" + 0.043*""canada"" + 0.042*""administered"" + 0.032*""doctor"" + 0.031*""anti"" + 0.030*""population"" + 0.026*""dies"" + 0.023*""centre""'), (9, '0.238*""sign"" + 0.045*""moderna"" + 0.042*""johnson"" + 0.027*""health"" + 0.026*""county"" + 0.025*""cdc"" + 0.025*""australia"" + 0.022*""says"" + 0.019*""access"" + 0.018*""passed""')]"
320,GensimLDA,"{'chunksize': 2000, 'num_topics': 10, 'alpha': 'asymmetric', 'eta': 0.1, 'random_state': 100}",0 days 00:00:19.784636,0.390011487,-5.766300878,"[(0, '0.050*""today"" + 0.037*""age"" + 0.032*""appointment"" + 0.031*""people"" + 0.026*""group"" + 0.022*""here"" + 0.022*""workers"" + 0.021*""state"" + 0.021*""years"" + 0.019*""think""'), (1, '0.097*""cases"" + 0.075*""new"" + 0.046*""deaths"" + 0.039*""total"" + 0.037*""death"" + 0.024*""health"" + 0.023*""tested"" + 0.022*""going"" + 0.021*""reports"" + 0.020*""positive""'), (2, '0.134*""india"" + 0.034*""country"" + 0.024*""modi"" + 0.021*""adults"" + 0.020*""vax"" + 0.020*""russia"" + 0.019*""drive"" + 0.019*""sputnik"" + 0.018*""sites"" + 0.018*""trump""'), (3, '0.068*""use"" + 0.055*""emergency"" + 0.046*""pfizer"" + 0.041*""variants"" + 0.036*""virus"" + 0.034*""study"" + 0.026*""mrna"" + 0.023*""children"" + 0.021*""health"" + 0.020*""now""'), (4, '0.052*""fake"" + 0.052*""die"" + 0.051*""you"" + 0.050*""wait"" + 0.046*""usa"" + 0.042*""company"" + 0.042*""immunity"" + 0.042*""medicine"" + 0.038*""humanity"" + 0.038*""cure""'), (5, '0.057*""dose"" + 0.038*""second"" + 0.029*""new"" + 0.028*""fully"" + 0.027*""received"" + 0.025*""need"" + 0.025*""people"" + 0.024*""mask"" + 0.023*""pfizer"" + 0.021*""astrazeneca""'), (6, '0.204*""available"" + 0.178*""appointments"" + 0.170*""near"" + 0.166*""cvs"" + 0.019*""lack"" + 0.017*""rate"" + 0.017*""check"" + 0.016*""future"" + 0.015*""food"" + 0.011*""fact""'), (7, '0.074*""people"" + 0.023*""getting"" + 0.020*""time"" + 0.020*""pandemic"" + 0.020*""situation"" + 0.017*""nation"" + 0.016*""days"" + 0.016*""virus"" + 0.014*""year"" + 0.014*""americans""'), (8, '0.123*""doses"" + 0.061*""news"" + 0.054*""million"" + 0.043*""canada"" + 0.042*""administered"" + 0.032*""doctor"" + 0.031*""anti"" + 0.030*""population"" + 0.026*""dies"" + 0.023*""centre""'), (9, '0.238*""sign"" + 0.045*""moderna"" + 0.042*""johnson"" + 0.027*""health"" + 0.026*""county"" + 0.025*""cdc"" + 0.025*""australia"" + 0.022*""says"" + 0.019*""access"" + 0.018*""passed""')]"
321,GensimLDA,"{'chunksize': 2000, 'num_topics': 10, 'alpha': 'asymmetric', 'eta': 0.3, 'random_state': 100}",0 days 00:00:19.955657,0.390011487,-5.766300878,"[(0, '0.050*""today"" + 0.037*""age"" + 0.032*""appointment"" + 0.031*""people"" + 0.026*""group"" + 0.022*""here"" + 0.022*""workers"" + 0.021*""state"" + 0.021*""years"" + 0.019*""think""'), (1, '0.097*""cases"" + 0.075*""new"" + 0.046*""deaths"" + 0.039*""total"" + 0.037*""death"" + 0.024*""health"" + 0.023*""tested"" + 0.022*""going"" + 0.021*""reports"" + 0.020*""positive""'), (2, '0.134*""india"" + 0.034*""country"" + 0.024*""modi"" + 0.021*""adults"" + 0.020*""vax"" + 0.020*""russia"" + 0.019*""drive"" + 0.019*""sputnik"" + 0.018*""sites"" + 0.018*""trump""'), (3, '0.068*""use"" + 0.055*""emergency"" + 0.046*""pfizer"" + 0.041*""variants"" + 0.036*""virus"" + 0.034*""study"" + 0.026*""mrna"" + 0.023*""children"" + 0.021*""health"" + 0.020*""now""'), (4, '0.052*""fake"" + 0.052*""die"" + 0.051*""you"" + 0.050*""wait"" + 0.046*""usa"" + 0.042*""company"" + 0.042*""immunity"" + 0.042*""medicine"" + 0.038*""humanity"" + 0.038*""cure""'), (5, '0.057*""dose"" + 0.038*""second"" + 0.029*""new"" + 0.028*""fully"" + 0.027*""received"" + 0.025*""need"" + 0.025*""people"" + 0.024*""mask"" + 0.023*""pfizer"" + 0.021*""astrazeneca""'), (6, '0.204*""available"" + 0.178*""appointments"" + 0.170*""near"" + 0.166*""cvs"" + 0.019*""lack"" + 0.017*""rate"" + 0.017*""check"" + 0.016*""future"" + 0.015*""food"" + 0.011*""fact""'), (7, '0.074*""people"" + 0.023*""getting"" + 0.020*""time"" + 0.020*""pandemic"" + 0.020*""situation"" + 0.017*""nation"" + 0.016*""days"" + 0.016*""virus"" + 0.014*""year"" + 0.014*""americans""'), (8, '0.123*""doses"" + 0.061*""news"" + 0.054*""million"" + 0.043*""canada"" + 0.042*""administered"" + 0.032*""doctor"" + 0.031*""anti"" + 0.030*""population"" + 0.026*""dies"" + 0.023*""centre""'), (9, '0.238*""sign"" + 0.045*""moderna"" + 0.042*""johnson"" + 0.027*""health"" + 0.026*""county"" + 0.025*""cdc"" + 0.025*""australia"" + 0.022*""says"" + 0.019*""access"" + 0.018*""passed""')]"
322,GensimLDA,"{'chunksize': 2000, 'num_topics': 10, 'alpha': 'asymmetric', 'eta': 0.6, 'random_state': 100}",0 days 00:00:20.110546,0.390011487,-5.766300878,"[(0, '0.050*""today"" + 0.037*""age"" + 0.032*""appointment"" + 0.031*""people"" + 0.026*""group"" + 0.022*""here"" + 0.022*""workers"" + 0.021*""state"" + 0.021*""years"" + 0.019*""think""'), (1, '0.097*""cases"" + 0.075*""new"" + 0.046*""deaths"" + 0.039*""total"" + 0.037*""death"" + 0.024*""health"" + 0.023*""tested"" + 0.022*""going"" + 0.021*""reports"" + 0.020*""positive""'), (2, '0.134*""india"" + 0.034*""country"" + 0.024*""modi"" + 0.021*""adults"" + 0.020*""vax"" + 0.020*""russia"" + 0.019*""drive"" + 0.019*""sputnik"" + 0.018*""sites"" + 0.018*""trump""'), (3, '0.068*""use"" + 0.055*""emergency"" + 0.046*""pfizer"" + 0.041*""variants"" + 0.036*""virus"" + 0.034*""study"" + 0.026*""mrna"" + 0.023*""children"" + 0.021*""health"" + 0.020*""now""'), (4, '0.052*""fake"" + 0.052*""die"" + 0.051*""you"" + 0.050*""wait"" + 0.046*""usa"" + 0.042*""company"" + 0.042*""immunity"" + 0.042*""medicine"" + 0.038*""humanity"" + 0.038*""cure""'), (5, '0.057*""dose"" + 0.038*""second"" + 0.029*""new"" + 0.028*""fully"" + 0.027*""received"" + 0.025*""need"" + 0.025*""people"" + 0.024*""mask"" + 0.023*""pfizer"" + 0.021*""astrazeneca""'), (6, '0.204*""available"" + 0.178*""appointments"" + 0.170*""near"" + 0.166*""cvs"" + 0.019*""lack"" + 0.017*""rate"" + 0.017*""check"" + 0.016*""future"" + 0.015*""food"" + 0.011*""fact""'), (7, '0.074*""people"" + 0.023*""getting"" + 0.020*""time"" + 0.020*""pandemic"" + 0.020*""situation"" + 0.017*""nation"" + 0.016*""days"" + 0.016*""virus"" + 0.014*""year"" + 0.014*""americans""'), (8, '0.123*""doses"" + 0.061*""news"" + 0.054*""million"" + 0.043*""canada"" + 0.042*""administered"" + 0.032*""doctor"" + 0.031*""anti"" + 0.030*""population"" + 0.026*""dies"" + 0.023*""centre""'), (9, '0.238*""sign"" + 0.045*""moderna"" + 0.042*""johnson"" + 0.027*""health"" + 0.026*""county"" + 0.025*""cdc"" + 0.025*""australia"" + 0.022*""says"" + 0.019*""access"" + 0.018*""passed""')]"
323,GensimLDA,"{'chunksize': 2000, 'num_topics': 10, 'alpha': 'asymmetric', 'eta': 0.9, 'random_state': 100}",0 days 00:00:20.034595,0.390011487,-5.766300878,"[(0, '0.050*""today"" + 0.037*""age"" + 0.032*""appointment"" + 0.031*""people"" + 0.026*""group"" + 0.022*""here"" + 0.022*""workers"" + 0.021*""state"" + 0.021*""years"" + 0.019*""think""'), (1, '0.097*""cases"" + 0.075*""new"" + 0.046*""deaths"" + 0.039*""total"" + 0.037*""death"" + 0.024*""health"" + 0.023*""tested"" + 0.022*""going"" + 0.021*""reports"" + 0.020*""positive""'), (2, '0.134*""india"" + 0.034*""country"" + 0.024*""modi"" + 0.021*""adults"" + 0.020*""vax"" + 0.020*""russia"" + 0.019*""drive"" + 0.019*""sputnik"" + 0.018*""sites"" + 0.018*""trump""'), (3, '0.068*""use"" + 0.055*""emergency"" + 0.046*""pfizer"" + 0.041*""variants"" + 0.036*""virus"" + 0.034*""study"" + 0.026*""mrna"" + 0.023*""children"" + 0.021*""health"" + 0.020*""now""'), (4, '0.052*""fake"" + 0.052*""die"" + 0.051*""you"" + 0.050*""wait"" + 0.046*""usa"" + 0.042*""company"" + 0.042*""immunity"" + 0.042*""medicine"" + 0.038*""humanity"" + 0.038*""cure""'), (5, '0.057*""dose"" + 0.038*""second"" + 0.029*""new"" + 0.028*""fully"" + 0.027*""received"" + 0.025*""need"" + 0.025*""people"" + 0.024*""mask"" + 0.023*""pfizer"" + 0.021*""astrazeneca""'), (6, '0.204*""available"" + 0.178*""appointments"" + 0.170*""near"" + 0.166*""cvs"" + 0.019*""lack"" + 0.017*""rate"" + 0.017*""check"" + 0.016*""future"" + 0.015*""food"" + 0.011*""fact""'), (7, '0.074*""people"" + 0.023*""getting"" + 0.020*""time"" + 0.020*""pandemic"" + 0.020*""situation"" + 0.017*""nation"" + 0.016*""days"" + 0.016*""virus"" + 0.014*""year"" + 0.014*""americans""'), (8, '0.123*""doses"" + 0.061*""news"" + 0.054*""million"" + 0.043*""canada"" + 0.042*""administered"" + 0.032*""doctor"" + 0.031*""anti"" + 0.030*""population"" + 0.026*""dies"" + 0.023*""centre""'), (9, '0.238*""sign"" + 0.045*""moderna"" + 0.042*""johnson"" + 0.027*""health"" + 0.026*""county"" + 0.025*""cdc"" + 0.025*""australia"" + 0.022*""says"" + 0.019*""access"" + 0.018*""passed""')]"
324,GensimLDA,"{'chunksize': 2000, 'num_topics': 10, 'alpha': 'asymmetric', 'eta': 'symmetric', 'random_state': 100}",0 days 00:00:19.982869,0.390011487,-5.766300878,"[(0, '0.050*""today"" + 0.037*""age"" + 0.032*""appointment"" + 0.031*""people"" + 0.026*""group"" + 0.022*""here"" + 0.022*""workers"" + 0.021*""state"" + 0.021*""years"" + 0.019*""think""'), (1, '0.097*""cases"" + 0.075*""new"" + 0.046*""deaths"" + 0.039*""total"" + 0.037*""death"" + 0.024*""health"" + 0.023*""tested"" + 0.022*""going"" + 0.021*""reports"" + 0.020*""positive""'), (2, '0.134*""india"" + 0.034*""country"" + 0.024*""modi"" + 0.021*""adults"" + 0.020*""vax"" + 0.020*""russia"" + 0.019*""drive"" + 0.019*""sputnik"" + 0.018*""sites"" + 0.018*""trump""'), (3, '0.068*""use"" + 0.055*""emergency"" + 0.046*""pfizer"" + 0.041*""variants"" + 0.036*""virus"" + 0.034*""study"" + 0.026*""mrna"" + 0.023*""children"" + 0.021*""health"" + 0.020*""now""'), (4, '0.052*""fake"" + 0.052*""die"" + 0.051*""you"" + 0.050*""wait"" + 0.046*""usa"" + 0.042*""company"" + 0.042*""immunity"" + 0.042*""medicine"" + 0.038*""humanity"" + 0.038*""cure""'), (5, '0.057*""dose"" + 0.038*""second"" + 0.029*""new"" + 0.028*""fully"" + 0.027*""received"" + 0.025*""need"" + 0.025*""people"" + 0.024*""mask"" + 0.023*""pfizer"" + 0.021*""astrazeneca""'), (6, '0.204*""available"" + 0.178*""appointments"" + 0.170*""near"" + 0.166*""cvs"" + 0.019*""lack"" + 0.017*""rate"" + 0.017*""check"" + 0.016*""future"" + 0.015*""food"" + 0.011*""fact""'), (7, '0.074*""people"" + 0.023*""getting"" + 0.020*""time"" + 0.020*""pandemic"" + 0.020*""situation"" + 0.017*""nation"" + 0.016*""days"" + 0.016*""virus"" + 0.014*""year"" + 0.014*""americans""'), (8, '0.123*""doses"" + 0.061*""news"" + 0.054*""million"" + 0.043*""canada"" + 0.042*""administered"" + 0.032*""doctor"" + 0.031*""anti"" + 0.030*""population"" + 0.026*""dies"" + 0.023*""centre""'), (9, '0.238*""sign"" + 0.045*""moderna"" + 0.042*""johnson"" + 0.027*""health"" + 0.026*""county"" + 0.025*""cdc"" + 0.025*""australia"" + 0.022*""says"" + 0.019*""access"" + 0.018*""passed""')]"
